village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
60,47,47,60047,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,OWNED,0,0
60,48,48,60048,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,49,49,60049,HINDUISM,OBC,0,0,1,0,0,,1,2,"Yes, Private",Owned,OWNED,0,0
60,50,50,60050,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,51,51,60051,HINDUISM,OBC,0,0,0,1,0,,4,0,"Yes, Private",Owned,OWNED,0,0
60,52,52,60052,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",None,OWNED,1,0
60,53,53,60053,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,0,0
60,54,54,60054,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,OWNED,0,0
60,55,55,60055,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,RENTED,1,0
60,56,56,60056,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",Owned,OWNED,1,0
60,57,57,60057,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,OWNED,0,1
60,58,58,60058,HINDUISM,OBC,0,0,0,1,0,,1,2,"Yes, Private",None,OWNED,1,0
60,59,59,60059,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",Owned,OWNED,0,0
60,60,60,60060,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,1,0
60,61,61,60061,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,OWNED,1,0
60,62,62,60062,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",Owned,RENTED,0,0
60,63,63,60063,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,1,0
60,64,64,60064,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,OWNED,0,0
60,65,65,60065,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,RENTED,1,0
60,66,66,60066,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,OWNED,0,0
60,67,67,60067,HINDUISM,OBC,0,0,0,1,0,,3,0,"Yes, Government",None,OWNED,0,0
60,68,68,60068,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,69,69,60069,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,0,0
60,70,70,60070,HINDUISM,OBC,0,0,0,1,0,,5,4,"Yes, Private",Owned,OWNED,0,0
60,71,71,60071,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,0
60,72,72,60072,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,RENTED,1,0
60,73,73,60073,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,"Yes, Private",Owned,RENTED,0,0
60,74,74,60074,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,RENTED,0,0
60,75,75,60075,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,OWNED,0,0
60,76,76,60076,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,0,0
60,77,77,60077,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Private",None,OWNED,1,0
60,78,78,60078,HINDUISM,OBC,0,0,0,0,1,,4,0,"Yes, Private",Owned,OWNED,0,0
60,79,79,60079,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,1,1
60,80,80,60080,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
60,81,81,60081,HINDUISM,OBC,0,0,0,1,0,,1,1,"Yes, Private",Owned,OWNED,1,0
60,82,82,60082,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",Owned,OWNED,0,0
60,83,83,60083,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",Owned,OWNED,1,0
60,84,84,60084,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
60,85,85,60085,HINDUISM,OBC,0,0,0,0,1,,4,0,"Yes, Private",Owned,OWNED,0,0
60,86,86,60086,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,0,0
60,87,87,60087,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",Owned,RENTED,0,0
60,88,88,60088,HINDUISM,OBC,0,0,0,0,1,,3,4,"Yes, Private",Owned,OWNED,1,0
60,89,89,60089,HINDUISM,OBC,0,0,0,0,1,,10,2,"Yes, Private",Owned,OWNED,1,1
60,90,90,60090,HINDUISM,OBC,0,0,0,1,0,,5,0,"Yes, Private",Owned,OWNED,1,0
60,91,91,60091,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,92,92,60092,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
60,93,93,60093,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,OWNED,1,1
60,94,94,60094,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,95,95,60095,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,OWNED,1,0
60,96,96,60096,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",None,OWNED,0,0
60,97,97,60097,HINDUISM,OBC,0,0,0,0,1,,5,1,"Yes, Private",Owned,OWNED,1,1
60,98,98,60098,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
60,99,99,60099,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,1,0
60,100,100,60100,HINDUISM,OBC,0,0,1,0,0,,1,1,"Yes, Private",Owned,OWNED,0,1
60,101,101,60101,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
60,102,102,60102,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,103,103,60103,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,104,104,60104,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Government",Owned,OWNED,0,0
60,105,105,60105,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,1,"Yes, Government",Owned,OWNED,0,1
60,106,106,60106,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,1,"Yes, Government",None,OWNED,0,0
60,107,107,60107,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
60,108,108,60108,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,109,109,60109,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,1,"Yes, Private",None,OWNED,1,0
60,110,110,60110,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,0,"Yes, Government",Owned,OWNED,1,0
60,111,111,60111,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,112,112,60112,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,1,0
60,113,113,60113,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,"Yes, Private",Owned,OWNED,1,0
60,114,114,60114,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,1,0
60,115,115,60115,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,1,"Yes, Government",None,OWNED,0,1
60,116,116,60116,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Private",None,OWNED,0,0
60,117,117,60117,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
60,118,118,60118,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,119,119,60119,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,120,120,60120,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,121,121,60121,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,122,122,60122,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,123,123,60123,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,1,0
60,124,124,60124,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,125,125,60125,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,126,126,60126,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,127,127,60127,ISLAM,MINORITY,0,0,1,0,0,,2,0,"Yes, Private",None,RENTED,1,0
60,128,128,60128,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,1,"Yes, Private",None,OWNED,0,0
60,129,129,60129,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
60,130,130,60130,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,131,131,60131,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,0,0
60,132,132,60132,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,133,133,60133,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,134,134,60134,CHRISTIANITY,MINORITY,0,0,0,1,0,,2,1,"Yes, Government",None,OWNED,1,0
60,135,135,60135,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,2,"Yes, Private",Owned,OWNED,1,0
60,136,136,60136,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,,1,0,No,None,OWNED,0,0
60,137,137,60137,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,0,0
60,138,138,60138,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Government",Owned,OWNED,0,0
60,139,139,60139,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,140,140,60140,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,0,0
60,141,141,60141,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,142,142,60142,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
60,143,143,60143,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Private",None,OWNED,0,0
60,144,144,60144,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,145,145,60145,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,1,0
60,146,146,60146,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,0,0
60,147,147,60147,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,148,148,60148,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,0
60,149,149,60149,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
60,150,150,60150,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Private",None,OWNED,0,0
60,151,151,60151,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,1,0
60,152,152,60152,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,1,"Yes, Government",None,OWNED,1,0
60,153,153,60153,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,0,0
60,154,154,60154,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Government",None,OWNED,0,0
60,155,155,60155,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,0,No,None,OWNED,0,0
60,156,156,60156,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,1,0
60,157,157,60157,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,0,"Yes, Government",None,OWNED,0,1
60,158,158,60158,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,0,"Yes, Government",None,OWNED,0,0
60,159,159,60159,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,160,160,60160,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,161,161,60161,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,162,162,60162,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,2,"Yes, Government",Owned,OWNED,0,0
60,163,163,60163,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,2,1,"Yes, Government",None,OWNED,1,0
60,164,164,60164,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,4,1,"Yes, Government",Owned,OWNED,0,0
60,165,165,60165,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Government",None,OWNED,1,0
60,166,166,60166,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,167,167,60167,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,168,168,60168,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,169,169,60169,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,RENTED,1,0
60,170,170,60170,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,1,1,"Yes, Private",None,OWNED,0,0
60,171,171,60171,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,No,None,OWNED,0,0
60,172,172,60172,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,0,0
60,173,173,60173,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,RENTED,0,0
60,174,174,60174,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,175,175,60175,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,176,176,60176,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
60,177,177,60177,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,178,178,60178,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,1,0
60,179,179,60179,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Government",None,OWNED,1,0
60,180,180,60180,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,181,181,60181,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,No,None,OWNED,1,1
60,182,182,60182,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",Common,RENTED,0,0
60,183,183,60183,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,184,184,60184,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Common,RENTED,1,0
60,185,185,60185,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",Owned,RENTED,1,0
60,186,186,60186,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,187,187,60187,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,188,188,60188,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
60,189,189,60189,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
60,190,190,60190,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
60,191,191,60191,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,0
60,192,192,60192,HINDUISM,OBC,0,0,1,0,0,,1,1,"Yes, Private",Owned,OWNED,0,1
60,193,193,60193,HINDUISM,OBC,0,0,0,0,0,MUD,3,0,"Yes, Private",None,OWNED,0,0
60,194,194,60194,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Government",None,OWNED,1,0
60,195,195,60195,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",Owned,OWNED,0,0
60,196,196,60196,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,1,0
60,197,197,60197,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
60,198,198,60198,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",Owned,OWNED,1,0
60,199,199,60199,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,0,0
60,200,200,60200,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,OWNED,0,0
60,201,201,60201,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Government",Owned,OWNED,0,0
60,202,202,60202,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Government",Owned,OWNED,1,0
60,203,203,60203,HINDUISM,OBC,0,0,0,1,0,,4,1,"Yes, Private",Owned,OWNED,0,0
60,204,204,60204,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Government",None,OWNED,1,0
60,205,205,60205,HINDUISM,OBC,0,0,1,0,0,,4,0,"Yes, Private",Owned,OWNED,0,0
60,206,206,60206,HINDUISM,OBC,0,0,1,0,0,,1,2,"Yes, Private",Owned,OWNED,1,0
60,207,207,60207,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",Owned,OWNED,0,0
60,208,208,60208,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Common,OWNED,1,0
60,209,209,60209,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",Owned,OWNED,0,0
60,210,210,60210,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,RENTED,0,0
60,211,211,60211,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,OWNED,1,0
60,212,212,60212,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,OWNED,0,0
60,213,213,60213,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Common,OWNED,0,0
60,214,214,60214,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,1,0
60,215,215,60215,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,0,0
60,216,216,60216,HINDUISM,OBC,0,0,1,0,0,,3,0,"Yes, Private",Owned,OWNED,0,0
60,217,217,60217,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,0,0
60,218,218,60218,HINDUISM,OBC,0,0,1,0,0,,5,2,"Yes, Private",Owned,OWNED,1,0
60,219,219,60219,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",Common,OWNED,0,0
60,220,220,60220,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Common,OWNED,0,0
60,221,221,60221,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",Owned,OWNED,1,0
60,222,222,60222,HINDUISM,OBC,0,0,0,0,1,,1,0,"Yes, Private",None,LEASED,0,0
60,223,223,60223,HINDUISM,OBC,0,0,0,0,1,,1,0,"Yes, Private",None,RENTED,1,0
60,224,224,60224,HINDUISM,OBC,0,0,0,0,1,,1,1,"Yes, Private",None,RENTED,0,0
60,225,225,60225,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",None,OWNED,1,0
60,226,226,60226,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,OWNED,0,0
60,227,227,60227,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",Owned,OWNED,1,1
60,228,228,60228,HINDUISM,OBC,0,0,0,1,0,,5,1,"Yes, Private",Owned,OWNED,1,0
60,229,229,60229,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,3,1,"Yes, Private",Owned,OWNED,0,0
60,230,230,60230,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",Owned,RENTED,0,0
60,231,231,60231,HINDUISM,GENERAL,0,0,0,0,1,,3,1,"Yes, Private",Owned,RENTED,1,0
60,232,232,60232,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,RENTED,1,0
60,233,233,60233,HINDUISM,OBC,0,0,0,0,1,,8,3,"Yes, Private",Owned,OWNED,1,1
60,234,234,60234,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,1,0
60,235,235,60235,HINDUISM,OBC,0,0,0,0,1,,5,2,"Yes, Private",Owned,OWNED,0,1
60,236,236,60236,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,OWNED,1,1
60,237,237,60237,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Government",Owned,RENTED,0,0
60,238,238,60238,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",Owned,OWNED,0,0
60,239,239,60239,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Government",Common,OWNED,0,0
60,240,240,60240,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",Common,RENTED,0,0
60,241,241,60241,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Private",None,OWNED,1,1
60,242,242,60242,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Owned,OWNED,0,0
60,243,243,60243,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",Owned,OWNED,1,0
60,244,244,60244,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Owned,RENTED,0,0
60,245,245,60245,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,246,246,60246,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,RENTED,0,1
60,247,247,60247,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Common,RENTED,0,0
60,248,248,60248,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,0,0
60,249,249,60249,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,0,0
60,250,250,60250,HINDUISM,GENERAL,0,0,0,1,0,,1,0,"Yes, Private",Common,OWNED,1,1
60,251,251,60251,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,OWNED,1,0
60,252,252,60252,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",None,OWNED,0,1
60,253,253,60253,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Common,RENTED,0,0
60,254,254,60254,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,0
60,255,255,60255,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
60,256,256,60256,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,1,0
60,257,257,60257,HINDUISM,GENERAL,0,0,0,1,0,,2,0,"Yes, Government",Owned,OWNED,0,0
60,258,258,60258,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
60,259,259,60259,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,RENTED,1,0
60,260,260,60260,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",None,RENTED,0,0
60,261,261,60261,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",None,OWNED,1,0
60,262,262,60262,HINDUISM,OBC,0,0,1,0,0,,4,0,"Yes, Private",Owned,OWNED,0,1
60,263,263,60263,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",Owned,OWNED,1,0
60,264,264,60264,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Government",None,OWNED,1,0
60,265,265,60265,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
60,266,266,60266,HINDUISM,OBC,0,0,0,1,0,,2,0,No,None,RENTED,1,0
60,267,267,60267,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,0
60,268,268,60268,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,1
60,269,269,60269,HINDUISM,OBC,1,0,0,0,0,,2,0,"Yes, Private",Owned,OWNED,1,0
60,270,270,60270,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,OWNED,1,0
60,271,271,60271,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",Owned,OWNED,0,0
60,272,272,60272,HINDUISM,OBC,0,0,0,1,0,,7,2,"Yes, Private",Owned,OWNED,1,0
60,273,273,60273,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,OWNED,1,0
60,274,274,60274,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,1,0
60,275,275,60275,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Private",None,OWNED,0,0
60,276,276,60276,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,OWNED,0,0
60,277,277,60277,HINDUISM,OBC,0,0,1,0,0,,5,1,"Yes, Private",Owned,OWNED,1,0
60,278,278,60278,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
60,279,279,60279,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Government",None,OWNED,0,0
60,280,280,60280,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
60,281,281,60281,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,0,0
60,282,282,60282,HINDUISM,OBC,0,0,0,0,1,,6,4,"Yes, Private",Owned,OWNED,1,0
60,283,283,60283,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",Owned,OWNED,0,0
60,284,284,60284,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,1,0
60,285,285,60285,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,OWNED,0,0
60,286,286,60286,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,OWNED,1,0
60,287,287,60287,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
